v8-version,8,6,235,0,0
code-creation,Builtin,3,4833,0x108cb6540,428,StoreInArrayLiteralIC
code-creation,Builtin,3,4842,0x108cb6700,2593,LoadGlobalIC
code-creation,Builtin,3,4849,0x108cb7140,2577,LoadGlobalICInsideTypeof
code-creation,Builtin,3,4858,0x108cb7b60,56,LoadGlobalICTrampoline
code-creation,Builtin,3,4866,0x108cb7ba0,56,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,4876,0x108cb7be0,2386,CloneObjectIC
code-creation,Builtin,3,4884,0x108cb8540,2230,CloneObjectIC_Slow
code-creation,Builtin,3,4892,0x108cb8e00,2612,KeyedHasIC
code-creation,Builtin,3,4900,0x108cb9840,2490,KeyedHasIC_Megamorphic
code-creation,Builtin,3,4927,0x108cba200,1682,IterableToList
code-creation,Builtin,3,4936,0x108cba8a0,1476,IterableToFixedArray
code-creation,Builtin,3,4946,0x108cbae80,909,IterableToListWithSymbolLookup
code-creation,Builtin,3,4955,0x108cbb220,85,IterableToFixedArrayWithSymbolLookupSlow
code-creation,Builtin,3,4965,0x108cbb280,148,IterableToListMayPreserveHoles
code-creation,Builtin,3,4975,0x108cbb320,1208,IterableToFixedArrayForWasm
code-creation,Builtin,3,4984,0x108cbb7e0,1972,StringListFromIterable
code-creation,Builtin,3,4993,0x108cbbfa0,1309,FindOrderedHashMapEntry
code-creation,Builtin,3,5002,0x108cbc4c0,5404,MapConstructor
code-creation,Builtin,3,5010,0x108cbd9e0,2202,MapPrototypeSet
code-creation,Builtin,3,5018,0x108cbe280,1710,MapPrototypeDelete
code-creation,Builtin,3,5026,0x108cbe940,243,MapPrototypeGet
code-creation,Builtin,3,5034,0x108cbea40,199,MapPrototypeHas
code-creation,Builtin,3,5042,0x108cbeb20,12,MapPrototypeClear
code-creation,Builtin,3,5050,0x108cbeb40,311,MapPrototypeEntries
code-creation,Builtin,3,5058,0x108cbec80,162,MapPrototypeGetSize
code-creation,Builtin,3,5066,0x108cbed40,610,MapPrototypeForEach
code-creation,Builtin,3,5075,0x108cbefc0,311,MapPrototypeKeys
code-creation,Builtin,3,5082,0x108cbf100,311,MapPrototypeValues
code-creation,Builtin,3,5090,0x108cbf240,1042,MapIteratorPrototypeNext
code-creation,Builtin,3,5099,0x108cbf660,1404,MapIteratorToList
code-creation,Builtin,3,5107,0x108cbfbe0,616,NumberConstructor
code-creation,Builtin,3,5115,0x108cbfe60,12,NumberPrototypeToExponential
code-creation,Builtin,3,5124,0x108cbfe80,12,NumberPrototypeToFixed
code-creation,Builtin,3,5133,0x108cbfea0,12,NumberPrototypeToLocaleString
code-creation,Builtin,3,5143,0x108cbfec0,12,NumberPrototypeToPrecision
code-creation,Builtin,3,5151,0x108cbfee0,357,SameValue
code-creation,Builtin,3,5159,0x108cc0060,208,SameValueNumbersOnly
code-creation,Builtin,3,5167,0x108cc0140,857,Add_WithFeedback
code-creation,Builtin,3,5175,0x108cc04a0,913,Subtract_WithFeedback
code-creation,Builtin,3,5185,0x108cc0840,1017,Multiply_WithFeedback
code-creation,Builtin,3,5194,0x108cc0c40,880,Divide_WithFeedback
code-creation,Builtin,3,5203,0x108cc0fc0,932,Modulus_WithFeedback
code-creation,Builtin,3,5211,0x108cc1380,89,Exponentiate_WithFeedback
code-creation,Builtin,3,5220,0x108cc13e0,882,BitwiseAnd_WithFeedback
code-creation,Builtin,3,5229,0x108cc1760,870,BitwiseOr_WithFeedback
code-creation,Builtin,3,5237,0x108cc1ae0,886,BitwiseXor_WithFeedback
code-creation,Builtin,3,5246,0x108cc1e60,898,ShiftLeft_WithFeedback
code-creation,Builtin,3,5255,0x108cc2200,898,ShiftRight_WithFeedback
code-creation,Builtin,3,5263,0x108cc25a0,906,ShiftRightLogical_WithFeedback
code-creation,Builtin,3,5272,0x108cc2940,1776,Equal_WithFeedback
code-creation,Builtin,3,5280,0x108cc3040,909,StrictEqual_WithFeedback
code-creation,Builtin,3,5289,0x108cc33e0,1528,LessThan_WithFeedback
code-creation,Builtin,3,5299,0x108cc39e0,1528,GreaterThan_WithFeedback
code-creation,Builtin,3,5307,0x108cc3fe0,1528,LessThanOrEqual_WithFeedback
code-creation,Builtin,3,5316,0x108cc45e0,1528,GreaterThanOrEqual_WithFeedback
code-creation,Builtin,3,5325,0x108cc4be0,535,BitwiseNot_WithFeedback
code-creation,Builtin,3,5334,0x108cc4e00,495,Decrement_WithFeedback
code-creation,Builtin,3,5342,0x108cc5000,495,Increment_WithFeedback
code-creation,Builtin,3,5351,0x108cc5200,519,Negate_WithFeedback
code-creation,Builtin,3,5360,0x108cc5420,456,ObjectConstructor
code-creation,Builtin,3,5368,0x108cc5600,326,ObjectAssign
code-creation,Builtin,3,5376,0x108cc5760,1004,ObjectCreate
code-creation,Builtin,3,5384,0x108cc5b60,12,ObjectDefineGetter
code-creation,Builtin,3,5392,0x108cc5b80,12,ObjectDefineProperties
code-creation,Builtin,3,5401,0x108cc5ba0,12,ObjectDefineProperty
code-creation,Builtin,3,5409,0x108cc5bc0,12,ObjectDefineSetter
code-creation,Builtin,3,5418,0x108cc5be0,1736,ObjectEntries
code-creation,Builtin,3,5427,0x108cc62c0,12,ObjectFreeze
code-creation,Builtin,3,5434,0x108cc62e0,6554,ObjectGetOwnPropertyDescriptor
code-creation,Builtin,3,5444,0x108cc7c80,12,ObjectGetOwnPropertyDescriptors
code-creation,Builtin,3,5476,0x108cc7ca0,678,ObjectGetOwnPropertyNames
code-creation,Builtin,3,5486,0x108cc7f60,12,ObjectGetOwnPropertySymbols
code-creation,Builtin,3,5497,0x108cc7f80,397,ObjectIs
code-creation,Builtin,3,5504,0x108cc8120,12,ObjectIsFrozen
code-creation,Builtin,3,5511,0x108cc8140,12,ObjectIsSealed
code-creation,Builtin,3,5519,0x108cc8160,604,ObjectKeys
code-creation,Builtin,3,5527,0x108cc83c0,12,ObjectLookupGetter
code-creation,Builtin,3,5535,0x108cc83e0,12,ObjectLookupSetter
code-creation,Builtin,3,5544,0x108cc8400,1920,ObjectPrototypeHasOwnProperty
code-creation,Builtin,3,5554,0x108cc8ba0,271,ObjectPrototypeIsPrototypeOf
code-creation,Builtin,3,5563,0x108cc8cc0,12,ObjectPrototypePropertyIsEnumerable
code-creation,Builtin,3,5572,0x108cc8ce0,12,ObjectPrototypeGetProto
code-creation,Builtin,3,5581,0x108cc8d00,12,ObjectPrototypeSetProto
code-creation,Builtin,3,5590,0x108cc8d20,12,ObjectSeal
code-creation,Builtin,3,5598,0x108cc8d40,1312,ObjectToString
code-creation,Builtin,3,5606,0x108cc9280,1454,ObjectValues
code-creation,Builtin,3,5614,0x108cc9840,325,OrdinaryHasInstance
code-creation,Builtin,3,5623,0x108cc99a0,458,InstanceOf
code-creation,Builtin,3,5631,0x108cc9b80,770,InstanceOf_WithFeedback
code-creation,Builtin,3,5641,0x108cc9ea0,296,ForInEnumerate
code-creation,Builtin,3,5648,0x108cc9fe0,2468,ForInFilter
code-creation,Builtin,3,5656,0x108cca9a0,54,ReflectApply
code-creation,Builtin,3,5664,0x108cca9e0,63,ReflectConstruct
code-creation,Builtin,3,5672,0x108ccaa20,12,ReflectDefineProperty
code-creation,Builtin,3,5680,0x108ccaa40,12,ReflectGetOwnPropertyDescriptor
code-creation,Builtin,3,5691,0x108ccaa60,12,ReflectOwnKeys
code-creation,Builtin,3,5706,0x108ccaa80,12,ReflectSet
code-creation,Builtin,3,5714,0x108ccaaa0,12,RegExpCapture1Getter
code-creation,Builtin,3,5722,0x108ccaac0,12,RegExpCapture2Getter
code-creation,Builtin,3,5730,0x108ccaae0,12,RegExpCapture3Getter
code-creation,Builtin,3,5739,0x108ccab00,12,RegExpCapture4Getter
code-creation,Builtin,3,5747,0x108ccab20,12,RegExpCapture5Getter
code-creation,Builtin,3,5756,0x108ccab40,12,RegExpCapture6Getter
code-creation,Builtin,3,5765,0x108ccab60,12,RegExpCapture7Getter
code-creation,Builtin,3,5773,0x108ccab80,12,RegExpCapture8Getter
code-creation,Builtin,3,5782,0x108ccaba0,12,RegExpCapture9Getter
code-creation,Builtin,3,5790,0x108ccabc0,2476,RegExpConstructor
code-creation,Builtin,3,5799,0x108ccb580,12,RegExpInputGetter
code-creation,Builtin,3,5807,0x108ccb5a0,12,RegExpInputSetter
code-creation,Builtin,3,5815,0x108ccb5c0,12,RegExpLastMatchGetter
code-creation,Builtin,3,5824,0x108ccb5e0,12,RegExpLastParenGetter
code-creation,Builtin,3,5833,0x108ccb600,12,RegExpLeftContextGetter
code-creation,Builtin,3,5841,0x108ccb620,950,RegExpPrototypeCompile
code-creation,Builtin,3,5849,0x108ccb9e0,12,RegExpPrototypeToString
code-creation,Builtin,3,5858,0x108ccba00,12,RegExpRightContextGetter
code-creation,Builtin,3,5866,0x108ccba20,313,RegExpExecAtom
code-creation,Builtin,3,5874,0x108ccbb60,1046,RegExpExecInternal
code-creation,Builtin,3,5883,0x108ccbf80,7,RegExpInterpreterTrampoline
code-creation,Builtin,3,5892,0x108ccbfa0,3636,SetConstructor
code-creation,Builtin,3,5900,0x108cccde0,1416,SetPrototypeHas
code-creation,Builtin,3,5908,0x108ccd380,1886,SetPrototypeAdd
code-creation,Builtin,3,5916,0x108ccdae0,1654,SetPrototypeDelete
code-creation,Builtin,3,5925,0x108cce160,12,SetPrototypeClear
code-creation,Builtin,3,5933,0x108cce180,315,SetPrototypeEntries
code-creation,Builtin,3,5941,0x108cce2c0,162,SetPrototypeGetSize
code-creation,Builtin,3,5949,0x108cce380,566,SetPrototypeForEach
code-creation,Builtin,3,5958,0x108cce5c0,315,SetPrototypeValues
code-creation,Builtin,3,5966,0x108cce700,969,SetIteratorPrototypeNext
code-creation,Builtin,3,5975,0x108cceae0,1332,SetOrSetIteratorToList
code-creation,Builtin,3,5984,0x108ccf020,12,SharedArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,5994,0x108ccf040,12,SharedArrayBufferPrototypeSlice
code-creation,Builtin,3,6003,0x108ccf060,1412,AtomicsLoad
code-creation,Builtin,3,6010,0x108ccf600,924,AtomicsStore
code-creation,Builtin,3,6018,0x108ccf9a0,1848,AtomicsExchange
code-creation,Builtin,3,6043,0x108cd00e0,2324,AtomicsCompareExchange
code-creation,Builtin,3,6053,0x108cd0a00,1980,AtomicsAdd
code-creation,Builtin,3,6062,0x108cd11c0,1980,AtomicsSub
code-creation,Builtin,3,6069,0x108cd1980,1980,AtomicsAnd
code-creation,Builtin,3,6077,0x108cd2140,1980,AtomicsOr
code-creation,Builtin,3,6085,0x108cd2900,1980,AtomicsXor
code-creation,Builtin,3,6092,0x108cd30c0,12,AtomicsNotify
code-creation,Builtin,3,6100,0x108cd30e0,12,AtomicsIsLockFree
code-creation,Builtin,3,6119,0x108cd3100,12,AtomicsWait
code-creation,Builtin,3,6127,0x108cd3120,12,AtomicsWaitAsync
code-creation,Builtin,3,6135,0x108cd3140,12,AtomicsWake
code-creation,Builtin,3,6143,0x108cd3160,12,StringFromCodePoint
code-creation,Builtin,3,6152,0x108cd3180,1624,StringFromCharCode
code-creation,Builtin,3,6160,0x108cd37e0,1786,StringPrototypeIncludes
code-creation,Builtin,3,6169,0x108cd3ee0,1550,StringPrototypeIndexOf
code-creation,Builtin,3,6178,0x108cd4500,12,StringPrototypeLastIndexOf
code-creation,Builtin,3,6187,0x108cd4520,1788,StringPrototypeMatch
code-creation,Builtin,3,6196,0x108cd4c20,5072,StringPrototypeMatchAll
code-creation,Builtin,3,6205,0x108cd6000,12,StringPrototypeLocaleCompare
code-creation,Builtin,3,6214,0x108cd6020,1664,StringPrototypeReplace
code-creation,Builtin,3,6223,0x108cd66c0,1792,StringPrototypeSearch
code-creation,Builtin,3,6232,0x108cd6de0,3429,StringPrototypeSplit
code-creation,Builtin,3,6241,0x108cd7b60,3956,StringPrototypeTrim
code-creation,Builtin,3,6249,0x108cd8ae0,3648,StringPrototypeTrimEnd
code-creation,Builtin,3,6258,0x108cd9940,3660,StringPrototypeTrimStart
code-creation,Builtin,3,6267,0x108cda7a0,12,StringRaw
code-creation,Builtin,3,6275,0x108cda7c0,12,SymbolConstructor
code-creation,Builtin,3,6284,0x108cda7e0,12,SymbolFor
code-creation,Builtin,3,6292,0x108cda800,12,SymbolKeyFor
code-creation,Builtin,3,6300,0x108cda820,122,TypedArrayBaseConstructor
code-creation,Builtin,3,6309,0x108cda8a0,65,GenericLazyDeoptContinuation
code-creation,Builtin,3,6318,0x108cda900,336,TypedArrayConstructor
code-creation,Builtin,3,6384,0x108cdaa60,12,TypedArrayPrototypeBuffer
code-creation,Builtin,3,6429,0x108cdaa80,319,TypedArrayPrototypeByteLength
code-creation,Builtin,3,6443,0x108cdabc0,319,TypedArrayPrototypeByteOffset
code-creation,Builtin,3,6452,0x108cdad00,319,TypedArrayPrototypeLength
code-creation,Builtin,3,6461,0x108cdae40,12,TypedArrayPrototypeCopyWithin
code-creation,Builtin,3,6470,0x108cdae60,12,TypedArrayPrototypeFill
code-creation,Builtin,3,6479,0x108cdae80,12,TypedArrayPrototypeIncludes
code-creation,Builtin,3,6491,0x108cdaea0,12,TypedArrayPrototypeIndexOf
code-creation,Builtin,3,6500,0x108cdaec0,12,TypedArrayPrototypeLastIndexOf
code-creation,Builtin,3,6509,0x108cdaee0,12,TypedArrayPrototypeReverse
code-creation,Builtin,3,6518,0x108cdaf00,317,TypedArrayPrototypeToStringTag
code-creation,Builtin,3,6528,0x108cdb040,12228,TypedArrayPrototypeMap
code-creation,Builtin,3,6537,0x108cde020,147,WasmCompileLazy
code-creation,Builtin,3,6545,0x108cde0c0,167,WasmDebugBreak
code-creation,Builtin,3,6555,0x108cde180,161,WasmFloat32ToNumber
code-creation,Builtin,3,6565,0x108cde240,185,WasmFloat64ToNumber
code-creation,Builtin,3,6574,0x108cde300,133,WasmAllocateArrayWithRtt
code-creation,Builtin,3,6582,0x108cde3a0,12,WasmI32AtomicWait32
code-creation,Builtin,3,6591,0x108cde3c0,12,WasmI64AtomicWait32
code-creation,Builtin,3,6600,0x108cde3e0,5316,WeakMapConstructor
code-creation,Builtin,3,6608,0x108cdf8c0,220,WeakMapLookupHashIndex
code-creation,Builtin,3,6619,0x108cdf9a0,231,WeakMapGet
code-creation,Builtin,3,6628,0x108cdfaa0,207,WeakMapPrototypeHas
code-creation,Builtin,3,6636,0x108cdfb80,236,WeakMapPrototypeSet
code-creation,Builtin,3,6645,0x108cdfc80,175,WeakMapPrototypeDelete
code-creation,Builtin,3,6654,0x108cdfd40,3580,WeakSetConstructor
code-creation,Builtin,3,6662,0x108ce0b40,207,WeakSetPrototypeHas
code-creation,Builtin,3,6671,0x108ce0c20,236,WeakSetPrototypeAdd
code-creation,Builtin,3,6679,0x108ce0d20,175,WeakSetPrototypeDelete
code-creation,Builtin,3,6690,0x108ce0de0,445,WeakCollectionDelete
code-creation,Builtin,3,6719,0x108ce0fa0,910,WeakCollectionSet
code-creation,Builtin,3,6728,0x108ce1340,395,AsyncGeneratorResolve
code-creation,Builtin,3,6736,0x108ce14e0,149,AsyncGeneratorReject
code-creation,Builtin,3,6745,0x108ce1580,1444,AsyncGeneratorYield
code-creation,Builtin,3,6756,0x108ce1b40,1504,AsyncGeneratorReturn
code-creation,Builtin,3,6765,0x108ce2140,396,AsyncGeneratorResumeNext
code-creation,Builtin,3,6774,0x108ce22e0,12,AsyncGeneratorFunctionConstructor
code-creation,Builtin,3,6784,0x108ce2300,1018,AsyncGeneratorPrototypeNext
code-creation,Builtin,3,6793,0x108ce2700,1014,AsyncGeneratorPrototypeReturn
code-creation,Builtin,3,6802,0x108ce2b00,1014,AsyncGeneratorPrototypeThrow
code-creation,Builtin,3,6811,0x108ce2f00,1432,AsyncGeneratorAwaitCaught
code-creation,Builtin,3,6820,0x108ce34a0,1432,AsyncGeneratorAwaitUncaught
code-creation,Builtin,3,6829,0x108ce3a40,230,AsyncGeneratorAwaitResolveClosure
code-creation,Builtin,3,6839,0x108ce3b40,234,AsyncGeneratorAwaitRejectClosure
code-creation,Builtin,3,6848,0x108ce3c40,234,AsyncGeneratorYieldResolveClosure
code-creation,Builtin,3,6860,0x108ce3d40,234,AsyncGeneratorReturnClosedResolveClosure
code-creation,Builtin,3,6871,0x108ce3e40,226,AsyncGeneratorReturnClosedRejectClosure
code-creation,Builtin,3,6880,0x108ce3f40,234,AsyncGeneratorReturnResolveClosure
code-creation,Builtin,3,6890,0x108ce4040,1656,AsyncFromSyncIteratorPrototypeNext
code-creation,Builtin,3,6900,0x108ce46c0,1776,AsyncFromSyncIteratorPrototypeThrow
code-creation,Builtin,3,6909,0x108ce4dc0,1824,AsyncFromSyncIteratorPrototypeReturn
code-creation,Builtin,3,6919,0x108ce5500,118,AsyncIteratorValueUnwrap
code-creation,Builtin,3,6928,0x108ce5580,215,CEntry_Return1_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,6939,0x108ce5660,215,CEntry_Return1_DontSaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,6950,0x108ce5740,198,CEntry_Return1_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,6961,0x108ce5820,392,CEntry_Return1_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,6972,0x108ce59c0,392,CEntry_Return1_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,6983,0x108ce5b60,215,CEntry_Return2_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,6994,0x108ce5c40,215,CEntry_Return2_DontSaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,7005,0x108ce5d20,198,CEntry_Return2_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,7016,0x108ce5e00,392,CEntry_Return2_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,7027,0x108ce5fa0,392,CEntry_Return2_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,7038,0x108ce6140,1,DirectCEntry
code-creation,Builtin,3,7045,0x108ce6160,1200,StringAdd_CheckNone
code-creation,Builtin,3,7054,0x108ce6620,2735,SubString
code-creation,Builtin,3,7062,0x108ce70e0,14,StackCheck
code-creation,Builtin,3,7070,0x108ce7100,82,DoubleToI
code-creation,Builtin,3,7077,0x108ce7160,2748,GetProperty
code-creation,Builtin,3,7085,0x108ce7c20,2758,GetPropertyWithReceiver
code-creation,Builtin,3,7094,0x108ce8700,17634,SetProperty
code-creation,Builtin,3,7102,0x108cecc00,15194,SetPropertyInLiteral
code-creation,Builtin,3,7110,0x108cf0760,5,MemCopyUint8Uint8
code-creation,Builtin,3,7119,0x108cf0780,5,MemMove
code-creation,Builtin,3,7126,0x108cf07a0,12,IsTraceCategoryEnabled
code-creation,Builtin,3,7135,0x108cf07c0,12,Trace
code-creation,Builtin,3,7142,0x108cf07e0,12,FinalizationRegistryRegister
code-creation,Builtin,3,7152,0x108cf0800,12,FinalizationRegistryUnregister
code-creation,Builtin,3,7161,0x108cf0820,508,AsyncModuleEvaluate
code-creation,Builtin,3,7169,0x108cf0a20,12,CallAsyncModuleFulfilled
code-creation,Builtin,3,7178,0x108cf0a40,12,CallAsyncModuleRejected
code-creation,Builtin,3,7187,0x108cf0a60,320,AggregateErrorConstructor
code-creation,Builtin,3,7196,0x108cf0bc0,6348,ArrayPrototypeCopyWithin
code-creation,Builtin,3,7205,0x108cf24a0,234,ArrayEveryLoopEagerDeoptContinuation
code-creation,Builtin,3,7214,0x108cf25a0,659,ArrayEveryLoopLazyDeoptContinuation
code-creation,Builtin,3,7238,0x108cf2840,3148,ArrayEveryLoopContinuation
code-creation,Builtin,3,7247,0x108cf34a0,1662,ArrayEvery
code-creation,Builtin,3,7255,0x108cf3b20,306,ArrayFilterLoopEagerDeoptContinuation
code-creation,Builtin,3,7265,0x108cf3c60,1066,ArrayFilterLoopLazyDeoptContinuation
code-creation,Builtin,3,7274,0x108cf40a0,3502,ArrayFilterLoopContinuation
code-creation,Builtin,3,7284,0x108cf4e60,4936,ArrayFilter
code-creation,Builtin,3,7291,0x108cf61c0,222,ArrayFindLoopEagerDeoptContinuation
code-creation,Builtin,3,7301,0x108cf62a0,53,ArrayFindLoopLazyDeoptContinuation
code-creation,Builtin,3,7311,0x108cf62e0,350,ArrayFindLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,7321,0x108cf6440,594,ArrayFindLoopContinuation
code-creation,Builtin,3,7330,0x108cf66a0,1646,ArrayPrototypeFind
code-creation,Builtin,3,7339,0x108cf6d20,222,ArrayFindIndexLoopEagerDeoptContinuation
code-creation,Builtin,3,7349,0x108cf6e00,53,ArrayFindIndexLoopLazyDeoptContinuation
code-creation,Builtin,3,7363,0x108cf6e40,350,ArrayFindIndexLoopAfterCallbackLazyDeoptContinuation
code-creation,Builtin,3,7374,0x108cf6fa0,586,ArrayFindIndexLoopContinuation
code-creation,Builtin,3,7383,0x108cf7200,1642,ArrayPrototypeFindIndex
code-creation,Builtin,3,7392,0x108cf7880,234,ArrayForEachLoopEagerDeoptContinuation
code-creation,Builtin,3,7402,0x108cf7980,234,ArrayForEachLoopLazyDeoptContinuation
code-creation,Builtin,3,7412,0x108cf7a80,3004,ArrayForEachLoopContinuation
code-creation,Builtin,3,7421,0x108cf8640,1502,ArrayForEach
code-creation,Builtin,3,7429,0x108cf8c20,4468,ArrayFrom
code-creation,Builtin,3,7437,0x108cf9da0,178,ArrayIsArray
code-creation,Builtin,3,7445,0x108cf9e60,474,LoadJoinElement_DictionaryElements_0
code-creation,Builtin,3,7455,0x108cfa040,56,LoadJoinElement_FastSmiOrObjectElements_0
code-creation,Builtin,3,7466,0x108cfa080,165,LoadJoinElement_FastDoubleElements_0
code-creation,Builtin,3,7476,0x108cfa140,426,ConvertToLocaleString
code-creation,Builtin,3,7484,0x108cfa300,856,JoinStackPush
code-creation,Builtin,3,7492,0x108cfa660,309,JoinStackPop
code-creation,Builtin,3,7500,0x108cfa7a0,6640,ArrayPrototypeJoin
code-creation,Builtin,3,7509,0x108cfc1a0,6384,ArrayPrototypeToLocaleString
code-creation,Builtin,3,7518,0x108cfdaa0,333,ArrayPrototypeToString
code-creation,Builtin,3,7527,0x108cfdc00,5708,TypedArrayPrototypeJoin
code-creation,Builtin,3,7536,0x108cff260,5500,TypedArrayPrototypeToLocaleString
code-creation,Builtin,3,7545,0x108d007e0,4160,ArrayPrototypeLastIndexOf
code-creation,Builtin,3,7554,0x108d01840,274,ArrayMapLoopEagerDeoptContinuation
code-creation,Builtin,3,7564,0x108d01960,600,ArrayMapLoopLazyDeoptContinuation
code-creation,Builtin,3,7573,0x108d01bc0,3070,ArrayMapLoopContinuation
code-creation,Builtin,3,7582,0x108d027c0,4455,ArrayMap
code-creation,Builtin,3,7590,0x108d03940,1110,ArrayOf
code-creation,Builtin,3,7598,0x108d03da0,479,ArrayReduceRightPreLoopEagerDeoptContinuation
code-creation,Builtin,3,7608,0x108d03f80,222,ArrayReduceRightLoopEagerDeoptContinuation
code-creation,Builtin,3,7618,0x108d04060,222,ArrayReduceRightLoopLazyDeoptContinuation
code-creation,Builtin,3,7628,0x108d04140,3014,ArrayReduceRightLoopContinuation
code-creation,Builtin,3,7638,0x108d04d20,2256,ArrayReduceRight
code-creation,Builtin,3,7646,0x108d05600,198,ArrayReducePreLoopEagerDeoptContinuation
code-creation,Builtin,3,7656,0x108d056e0,222,ArrayReduceLoopEagerDeoptContinuation
code-creation,Builtin,3,7677,0x108d057c0,222,ArrayReduceLoopLazyDeoptContinuation
code-creation,Builtin,3,7686,0x108d058a0,3110,ArrayReduceLoopContinuation
code-creation,Builtin,3,7694,0x108d064e0,1796,ArrayReduce
code-creation,Builtin,3,7702,0x108d06c00,3803,ArrayPrototypeReverse
code-creation,Builtin,3,7709,0x108d07ae0,4533,ArrayPrototypeShift
code-creation,Builtin,3,7717,0x108d08ca0,5846,ArrayPrototypeSlice
code-creation,Builtin,3,7725,0x108d0a380,234,ArraySomeLoopEagerDeoptContinuation
code-creation,Builtin,3,7734,0x108d0a480,623,ArraySomeLoopLazyDeoptContinuation
code-creation,Builtin,3,7742,0x108d0a700,3132,ArraySomeLoopContinuation
code-creation,Builtin,3,7751,0x108d0b340,1646,ArraySome
code-creation,Builtin,3,7770,0x108d0b9c0,16400,ArrayPrototypeSplice
code-creation,Builtin,3,7778,0x108d0f9e0,3925,ArrayPrototypeUnshift
code-creation,Builtin,3,7786,0x108d10940,442,ToInteger
code-creation,Builtin,3,7793,0x108d10b00,3596,FastCreateDataProperty
code-creation,Builtin,3,7801,0x108d11920,720,CheckNumberInRange
code-creation,Builtin,3,7809,0x108d11c00,665,CheckSameObject
code-creation,Builtin,3,7816,0x108d11ea0,1264,BigIntAddNoThrow
code-creation,Builtin,3,7824,0x108d123a0,1382,BigIntAdd
code-creation,Builtin,3,7831,0x108d12920,1264,BigIntSubtractNoThrow
code-creation,Builtin,3,7839,0x108d12e20,1382,BigIntSubtract
code-creation,Builtin,3,7846,0x108d133a0,306,BigIntUnaryMinus
code-creation,Builtin,3,7854,0x108d134e0,1046,BooleanConstructor
code-creation,Builtin,3,7862,0x108d13900,182,BooleanPrototypeToString
code-creation,Builtin,3,7870,0x108d139c0,174,BooleanPrototypeValueOf
code-creation,Builtin,3,7878,0x108d13a80,492,ToString
code-creation,Builtin,3,7884,0x108d13c80,174,StringPrototypeToString
code-creation,Builtin,3,7892,0x108d13d40,174,StringPrototypeValueOf
code-creation,Builtin,3,7900,0x108d13e00,2860,StringToList
code-creation,Builtin,3,7907,0x108d14940,1197,StringPrototypeCharAt
code-creation,Builtin,3,7915,0x108d14e00,823,StringPrototypeCharCodeAt
code-creation,Builtin,3,7924,0x108d15140,1426,StringPrototypeCodePointAt
code-creation,Builtin,3,7932,0x108d156e0,508,StringPrototypeConcat
code-creation,Builtin,3,7940,0x108d158e0,1166,StringConstructor
code-creation,Builtin,3,7947,0x108d15d80,590,StringAddConvertLeft
code-creation,Builtin,3,7955,0x108d15fe0,610,StringAddConvertRight
code-creation,Builtin,3,7963,0x108d16260,916,StringCharAt
code-creation,Builtin,3,7971,0x108d16600,81,StringToNumber
code-creation,Builtin,3,7978,0x108d16660,235,NonNumberToNumber
code-creation,Builtin,3,7985,0x108d16760,263,NonNumberToNumeric
code-creation,Builtin,3,7993,0x108d16880,57,ToNumeric
code-creation,Builtin,3,8000,0x108d168c0,285,NumberToString
code-creation,Builtin,3,8008,0x108d169e0,112,ToBoolean
code-creation,Builtin,3,8015,0x108d16a60,816,ToLength
code-creation,Builtin,3,8022,0x108d16da0,430,ToName
code-creation,Builtin,3,8028,0x108d16f60,860,ToObject
code-creation,Builtin,3,8035,0x108d172c0,296,NonPrimitiveToPrimitive_Default
code-creation,Builtin,3,8044,0x108d17400,296,NonPrimitiveToPrimitive_Number
code-creation,Builtin,3,8052,0x108d17540,296,NonPrimitiveToPrimitive_String
code-creation,Builtin,3,8061,0x108d17680,413,OrdinaryToPrimitive_Number
code-creation,Builtin,3,8069,0x108d17820,413,OrdinaryToPrimitive_String
code-creation,Builtin,3,8077,0x108d179c0,346,FastConsoleAssert
code-creation,Builtin,3,8085,0x108d17b20,194,DataViewPrototypeGetBuffer
code-creation,Builtin,3,8093,0x108d17c00,383,DataViewPrototypeGetByteLength
code-creation,Builtin,3,8102,0x108d17d80,383,DataViewPrototypeGetByteOffset
code-creation,Builtin,3,8110,0x108d17f00,665,DataViewPrototypeGetUint8
code-creation,Builtin,3,8118,0x108d181a0,665,DataViewPrototypeGetInt8
code-creation,Builtin,3,8127,0x108d18440,738,DataViewPrototypeGetUint16
code-creation,Builtin,3,8135,0x108d18740,734,DataViewPrototypeGetInt16
